Beta_value,Start,End,Position_to_TSS
0.904029684959076,19344592,19344593,18142
0.801668415999764,50290673,50290674,1717
0.937892078350153,241273481,241273482,-668
0.804186065209277,95086175,95086176,29904
0.849612913773148,196590097,196590098,3596
0.811182816585679,207052302,207052303,679
0.952718183711727,902352,902353,164609
0.809193198578305,48466305,48466306,138789
0.848269525762923,1236429,1236430,13362
0.85958283416011,75730256,75730257,5559
0.921515720647227,91949967,91949968,568
0.912034412924796,82433963,82433964,15644
0.828398179377153,57424130,57424131,2914
0.982951535445618,240464710,240464711,6744
0.906115840194353,650940,650941,22387
0.928745116696825,137018984,137018985,-764
0.895365142939163,72213285,72213286,2998
0.90380968798483,74585971,74585972,26198
0.899884606089624,41954361,41954362,174997
0.98818771171175,7054373,7054374,10981
0.98242454467384,95086175,95086176,81194
0.903564378915916,48617624,48617625,48603
0.873305907227729,935442,935443,19965
0.803696024025633,113157699,113157700,7840
0.924110799907814,124420684,124420685,97611
0.848137238523872,46580196,46580197,-96
0.905129342282857,52527331,52527332,-1040
0.8306982290972,42536263,42536264,33650
0.809225483788467,228208055,228208056,-76
0.897030781864396,43044573,43044574,2479
0.889051674841789,128945064,128945065,140
0.987845655539016,77179807,77179808,51536
0.874621865692181,471270,471271,1413
0.803266809560531,100437130,100437131,-656
0.848269734529004,78209610,78209611,20797
0.902152713493782,9478898,9478899,3275
0.82661520869068,1644285,1644286,142918
0.813394370577991,13933384,13933385,20009
0.825732672008302,178233508,178233509,-722
0.907590190431952,7858155,7858156,-39
0.920465610778974,132141668,132141669,1213
0.921414828058458,240554524,240554525,3439
0.978489132377351,135106764,135106765,31243
0.942510860096565,2525332,2525333,5469
0.895909730613349,1998235,1998236,11561
0.85632303086641,58520321,58520322,11730
0.887310552630766,30071178,30071179,4710
0.94321474617501,103725010,103725011,9279
0.855627782393736,43012297,43012298,27696
0.891971111933906,186194154,186194155,2633
0.856209913959542,109317946,109317947,3019
0.937857788657449,3138555,3138556,3526
0.917922835578895,8325836,8325837,8009
0.983642002659862,1221955,1221956,27158
0.847138561637694,26763511,26763512,-774
0.904712971325768,131691044,131691045,235580
0.840236251533442,43603864,43603865,12810
0.913040205302336,66475903,66475904,8944
0.957175419709042,1754186,1754187,11159
0.801570567458158,105394648,105394649,80232
0.861117237369087,132941457,132941458,1087
0.836148210724228,185161295,185161296,4135
0.932291304579277,112770984,112770985,80654
0.89442313750289,30912026,30912027,74
0.973319008993262,128854096,128854097,8531
0.883718434983106,1752872,1752873,25599
0.849475398996407,92480111,92480112,3844
0.800164649177687,32253068,32253069,-257
0.975774794431624,239139631,239139632,158900
0.916348537234209,144401049,144401050,-883
0.981003214887956,124324970,124324971,97585
0.860097923318052,47849790,47849791,46861
0.927145136470983,144394858,144394859,-441
0.967677133784772,56160210,56160211,18888
0.885466427576323,54307732,54307733,2842
0.939696387367882,47238983,47238984,117907
0.948468777309783,132735540,132735541,26349
0.820284784645413,55330317,55330318,6556
0.936196250878515,151395933,151395934,-15
0.939757441794688,163328752,163328753,3845
0.921883217025848,113026895,113026896,58394
0.908790217555358,49800132,49800133,32995
0.981616091861159,4217762,4217763,31491
0.931748561918334,119098307,119098308,129
0.912801942902451,44325222,44325223,25170
0.954069523942482,6593447,6593448,9423
0.929081704163262,6074278,6074279,47957
0.828131576331329,195723189,195723190,15005
0.80664645840443,78641478,78641479,-232
0.902736409617115,132851399,132851400,2706
0.979722167172317,223142424,223142425,825
0.835016230867085,7673293,7673294,3930
0.918548776165396,572992,572993,3023
0.964923360196065,82249534,82249535,23836
0.823504942351616,154889803,154889804,837122
0.844499078057775,1979305,1979306,86522
0.849381234089284,1401655,1401656,13041
0.885694009406929,88719967,88719968,1351
0.851478539474326,37520401,37520402,-819
0.85618973627897,44903019,44903020,7612
0.934422843062847,136906906,136906907,-1231
0.929068277503203,362414,362415,58237
0.971554571220196,2173953,2173954,100490
0.853740067287014,100884357,100884358,-341
0.944521166190969,67479565,67479566,1593
0.953181857776808,58529829,58529830,9330
0.938191432125522,109562948,109562949,2742
0.811855897304312,122475335,122475336,3400
0.874093345205285,124348010,124348011,219455
0.874486269621111,1540224,1540225,126743
0.977961581680656,652586,652587,3232
0.873009352680033,105445731,105445732,7015
0.978152225677596,60852482,60852483,3490
0.979230446651497,2365308,2365309,-1221
0.898905840344147,1985253,1985254,1308
0.857609803601836,82901107,82901108,40712
0.849525689972509,31473935,31473936,1766
0.93617044520824,906196,906197,9540
0.873549386446128,6010211,6010212,31807
0.899174550069495,857071,857072,9873
0.97972027972028,1092140,1092141,23950
0.864475665263974,19636736,19636737,750
0.824311663060072,33319743,33319744,3274
0.867926701193331,2086268,2086269,38802
0.803261482643499,142729107,142729108,5032
0.938630057868215,75440762,75440763,-60
0.854932312903883,9930072,9930073,12908
0.812248521132404,1062972,1062973,911
0.834187452389586,460469,460470,10188
0.961333343225726,9161241,9161242,3168
0.896414244910116,15507367,15507368,3623
0.861143779985165,70350432,70350433,3526
0.936177402507866,50133617,50133618,51445
0.81646946198302806,27889303,27889304,-1482
0.953275491804835,30984612,30984613,27317
0.840329041307258,162726705,162726706,-1257
0.871366676470763,87128424,87128425,-1447
0.924169058791544,120874710,120874711,20187
0.813387345325997,57727767,57727768,10480
0.907290925682269,2084656,2084657,36622
0.828162925210221,11174452,11174453,20060
0.958243958644095,80217184,80217185,3177
0.987109296687268,3643944,3643945,48988
0.918592586279521,21626073,21626074,43228
0.886185908149699,22926361,22926362,3031
0.940804633225334,44631028,44631029,-941
0.977246957441983,177266108,177266109,481
0.984064032304586,131844051,131844052,5994
0.900099486227238,82726958,82726959,4348
0.91974426557397,57753642,57753643,-1319
0.866100715638307,30329850,30329851,2944
0.864026618390847,75757719,75757720,36221
0.869617253488908,113584322,113584323,19367
0.91157698981005,110678455,110678456,35149
0.941975188288403,37357219,37357220,3154
0.939001253401947,3730770,3730771,9032
0.843094305480133,177611623,177611624,369
0.882395437434912,159035544,159035545,61661
0.941986362812927,44744037,44744038,4218
0.849198924006496,24370020,24370021,2759
0.826306351393991,157406005,157406006,68979
0.894359807917211,113024660,113024661,39541
0.933253828254451,79411872,79411873,15941
0.950183601094269,28920151,28920152,1826
0.918040192189746,41643225,41643226,282439
0.933793167015754,149284121,149284122,5982
0.894398382943086,74739882,74739883,2610
0.821563697872782,3282847,3282848,213649
0.863850751895962,55580023,55580024,-949
0.827309918273899,44219138,44219139,106494
0.819874993396563,149537922,149537923,2872
0.816158050306695,143256040,143256041,9111
0.818012634773751,238097870,238097871,36980
0.932916218442149,40055428,40055429,1263
0.804028653944218,281821,281822,1214
0.876549106979528,124761023,124761024,-1409
0.875650514212974,53987229,53987230,1383
0.894997435547009,21980156,21980157,2611
0.972899496434697,132663937,132663938,56010
0.887085407708541,44322788,44322789,22736
0.875656895795644,134873031,134873032,-1367
0.910375213681225,65102702,65102703,12496
0.984240732524467,165941522,165941523,248
0.821139498861816,201485298,201485299,21826
0.864618961081288,56622196,56622197,26895
0.812329340788753,228280923,228280924,72792
0.885203244926344,41017751,41017752,3975
0.839237484828489,1080035,1080036,12715
0.877839325289988,131792074,131792075,80984
0.907428209973057,130270316,130270317,-1416
0.949301976735444,66566380,66566381,-52
0.93228412476636,66171234,66171235,-1161
0.892464679545564,2085280,2085281,37814
0.894108337688318,156134823,156134824,1
0.873406444632209,43568382,43568383,37505
0.934041107067386,5231257,5231258,54984
0.882833664728993,112703073,112703074,1925
0.917734007709174,4752847,4752848,14372
0.943997949580111,1947392,1947393,3737
0.944616086152943,18218991,18218992,7435
0.839877328862383,154894113,154894114,1007015
0.983592883127074,69333887,69333888,-1077
0.867821182125046,42050700,42050701,2120
0.925349416242839,3248363,3248364,-678
0.905734718360975,1161910,1161911,67095
0.810171932001067,13329393,13329394,-861
0.85785265142841,49613137,49613138,2580
0.885818460143554,89112181,89112182,9567
0.973189305765726,45308808,45308809,1956
0.901711836501674,143922498,143922499,54237
0.872544505547335,113092164,113092165,4764
0.903643459086359,23263143,23263144,82932
0.914044953064227,102457936,102457937,6941
0.922751403415606,52853881,52853882,3739
0.822591598265474,932111,932112,38889
0.846170010973331,30902535,30902536,30072
0.924009773709472,144200201,144200202,36430
0.802415342074896,10453627,10453628,-1210
0.895835668785451,137020598,137020599,7574
0.92369715550008,67522752,67522753,677
0.965917699358755,139682886,139682887,33952
0.839982179069394,11499162,11499163,1880
0.892761208825353,71689599,71689600,3511
0.868307158707553,31162675,31162676,1190
0.89317311921219,180984598,180984599,4221
0.948712570597578,109903096,109903097,2821
0.984480949494488,34868751,34868752,60835
0.825045426623466,50378252,50378253,1792
0.967872441694431,89649449,89649450,8202
0.952260860799317,39117322,39117323,7024
0.919105081657648,17560010,17560011,31670
0.901973325201503,579192,579193,343
0.827204039809619,134122216,134122217,53144
0.862530860349782,92525404,92525405,3038
0.921922949399941,33728303,33728304,-95
0.900718475269108,66565940,66565941,12544
0.84052349253387,23140344,23140345,1750
0.856514040001901,111300612,111300613,-602
0.825082109934536,2415954,2415955,2710
0.854953989131206,8389110,8389111,26746
0.857673766087546,132547473,132547474,9652
0.858389086545704,87723412,87723413,42518
0.903508451117649,5698481,5698482,22092
0.873280968726516,105520035,105520036,2233
0.974180740219214,2116573,2116574,34985
0.837715269599628,13757959,13757960,10179
0.823712308817404,975824,975825,-274
0.802372610653414,128407387,128407388,-1447
0.872692973138285,42125407,42125408,29510
0.816110646610626,48799806,48799807,7269
0.969752281616688,49176061,49176062,10332
0.964574267420618,2130491,2130492,-526
0.89301380020931,129890481,129890482,73361
0.984520037587142,88835277,88835278,21690
0.87383840859131,192914322,192914323,3840
0.952580684254853,47251336,47251337,3024
0.90577790377104,18791918,18791919,-612
0.852944162880268,82697046,82697047,-175
0.894174321700868,744384,744385,38440
0.818042977459335,227563269,227563270,-275
0.89659859047886,33280930,33280931,2241
0.917085905564623,132148777,132148778,4012
0.878311984150948,42758420,42758421,2838
0.847635176813214,31792606,31792607,3348
0.974633351933839,81995183,81995184,17580
0.862689264128553,945239,945240,12721
0.940005587381192,43983587,43983588,58578
0.86307674846263,29985279,29985280,4926
0.870484649520756,42087262,42087263,74
0.852923869161246,64891474,64891475,1976
0.896031084782705,240596681,240596682,9809
0.903239970560669,2496264,2496265,13244
0.892322774509833,37512759,37512760,2879
0.892790999642056,151179611,151179612,2957
0.803972272647407,12918561,12918562,716
0.968812560107374,44786478,44786479,20
0.897378246838164,74022838,74022839,28120
0.888328870688297,5828243,5828244,117990
0.899923288926421,80908749,80908750,363280
0.846244782902013,96552599,96552600,5208
0.843135249478375,118049749,118049750,2924
0.828881036978162,31968123,31968124,1294
0.900011211896847,30688753,30688754,-857
0.89925048307525,225921,225922,2802
0.917968237301483,6040187,6040188,70294
0.843472658072112,843477,843478,10971
0.844723449628486,30912026,30912027,3804
0.913936490946354,25672307,25672308,15842
0.940324091821843,43802144,43802145,4153
0.865666575450553,166455590,166455591,89101
0.876055376802274,45406087,45406088,26767
0.857560994292855,55739580,55739581,3511
0.85951006225495,222817579,222817580,2503
0.879898937275524,50329910,50329911,10932
0.982673948184344,1013274,1013275,822
0.809639483395459,11017327,11017328,-604
0.83157153799008,67277750,67277751,-1085
0.852351995435976,105271292,105271293,58743
0.924454045120588,79069727,79069728,146185
0.823066519419227,37520710,37520711,7023
0.951213957132266,909743,909744,22575
0.939181906456766,82084138,82084139,-840
0.92505709142899,113637738,113637739,52996
0.863720431023578,45725806,45725807,-1431
0.811722495282198,179801635,179801636,5300
0.819241080535263,98257142,98257143,4489
0.821671658045195,128233898,128233899,30518
0.974033296995308,3434940,3434941,365742
0.881725532662238,137109079,137109080,4652
0.87783366771451,46552165,46552166,-1006
0.827940576216199,7019001,7019002,-978
0.875578729340957,184800336,184800337,25759
0.982383142629281,124304081,124304082,330839
0.905382647532274,98982099,98982100,103608
0.875630774507592,5688363,5688364,2756
0.802124779830928,3476074,3476075,3304
0.875222357017252,2760374,2760375,340
0.902357949808429,833350,833351,74685
0.889937036089653,2761790,2761791,59259
0.913254836061955,15998474,15998475,1116
0.818059803353175,45379081,45379082,23138
0.900029414848367,97278373,97278374,-408
0.817423564016552,105368482,105368483,13432
0.86972255240596,34028334,34028335,127289
0.847464367671342,29721159,29721160,1074
0.990859232175503,75556065,75556066,13429
0.911023724745241,18563058,18563059,26507
0.946150544816284,50578798,50578799,30467
0.849525689972509,31473935,31473936,2349
0.858824912923707,737071,737072,682
0.832009527718601,1320340,1320341,10829
0.808004649174157,73606895,73606896,17598
0.815744407105454,7779824,7779825,8554
0.840985410978634,209942154,209942155,3902
0.875802047115592,1410505,1410506,-648
0.821800779998107,101739262,101739263,-317
0.841720899593214,15401581,15401582,17388
0.921040053649171,23972019,23972020,5117
0.941314998989658,85709891,85709892,41201
0.886710804641465,804311,804312,6885
0.894305161969542,155216796,155216797,126506
0.840248506364234,45825929,45825930,21531
0.951920346103138,236670,236671,116138
0.88467801926443,31728685,31728686,817
0.840164269787665,48530737,48530738,174
0.82332402901905,23861799,23861800,3923
0.873067262838884,108942139,108942140,47234
0.824929878463977,95858327,95858328,513
0.896094809166724,4781883,4781884,9990
0.942740767826748,53278653,53278654,49260
0.855845895795176,58116620,58116621,1778
0.872686305983655,15732009,15732010,444
0.866517405985397,82409005,82409006,9633
0.83604575615336,39085013,39085014,3696
0.929013698851581,113622902,113622903,37568
0.987648293555912,121823509,121823510,19328
0.870080556648106,57628759,57628760,4597
0.829619659368362,1375468,1375469,3654
0.890788172380557,49524687,49524688,12024
0.928899485010818,63437329,63437330,8980
0.89271517037114,132793765,132793766,35089
0.868551033430897,41017747,41017748,3969
0.939021652404199,41543252,41543253,1209
0.887416712947565,42128016,42128017,7496
0.918241819359305,64358669,64358670,15113
0.864554798468768,7651593,7651594,318842
0.987646703814295,2700728,2700729,21205
0.851998757280969,84142605,84142606,3164
0.813927686153626,1080130,1080131,1348
0.957383431435743,32194978,32194979,9193
0.933202649166383,112992418,112992419,23196
0.867236075853993,100864022,100864023,11268
0.834658604568226,6467429,6467430,-1253
0.888826036151077,154511984,154511985,3838
0.90406184457222,10395166,10395167,24956
0.914030067460424,6748598,6748599,4958
0.977930947206584,31743033,31743034,14227
0.944499626924933,73329245,73329246,884
0.904174543514082,33203002,33203003,2175
0.995925450841319,102239366,102239367,421725
0.970160696760616,111283724,111283725,96869
0.82798699124529,59629507,59629508,98207
0.951015482986414,86620416,86620417,3440
0.886845726792939,133912439,133912440,80166
0.852980254081278,6456947,6456948,16977
0.889521691504574,46153501,46153502,-1497
0.867033413808262,44240128,44240129,94450
0.889174749100641,82274123,82274124,-656
0.836002380143592,29576433,29576434,-301
0.835465353533957,200305475,200305476,-685
0.864178314606995,141475230,141475231,82415
0.854397242458228,7290279,7290280,285
0.898785340219207,94186553,94186554,28451
0.921783966656044,42808574,42808575,-919
0.896316592842617,66046319,66046320,2862
0.908810628468469,81845639,81845640,184
0.913133919790446,66566491,66566492,-257
0.932532882861499,43514759,43514760,315
0.946781389420013,148787093,148787094,88180
0.814246090100197,241873107,241873108,3506
0.877544617775851,3499044,3499045,18704
0.86085791505545,69507725,69507726,2483
0.867696860240868,1527576,1527577,15400
0.837061576746889,58853254,58853255,11768
0.808578117749495,45201138,45201139,-928
0.941203248737406,110651351,110651352,26743
0.92037740855483,18877403,18877404,25379
0.96156819599729,179798537,179798538,2409
0.897119324090388,87996550,87996551,45115
0.829396040627929,142887976,142887977,1086
0.808225100526021,77087544,77087545,46140
0.890844358147039,73309608,73309609,-803
0.985136763803821,83020699,83020700,28442
0.824590395343816,239111183,239111184,187348
0.819710575980919,42686123,42686124,32309
0.977227903025537,79094477,79094478,414392
0.898988290074023,32488439,32488440,6811
0.83986634841808006,70049699,70049700,30482
0.91331253539485,32761665,32761666,1870
0.891087582668048,74907674,74907675,-836
0.832214514782756,513786,513787,5624
0.814213947701763,630800,630801,58944
0.926629061938913,64368617,64368618,9434
0.812632897756166,9931794,9931795,970
0.893906575642865,239183387,239183388,125826
0.862551807080044,7367707,7367708,41635
0.810222736464299,37520710,37520711,7014
0.949301976735444,66566380,66566381,-14
0.917848340704169,6223129,6223130,20262
0.949984607449229,1617416,1617417,1972
0.95878454723138,49758523,49758524,3801
0.915913542360384,38012858,38012859,2188
0.901007227786888,37686432,37686433,4089
0.924110325845649,561646,561647,-313
0.975540800326324,7855079,7855080,12
0.959738990960578,36153375,36153376,-1349
0.876836045523263,49527204,49527205,-1423
0.910932711139219,57189892,57189893,3580
0.972413221771187,1279128,1279129,23663
0.948121821066873,8371789,8371790,68935
0.838489511534333,16420821,16420822,51265
0.864640587539009,87893076,87893077,610
0.963705077010839,1619402,1619403,-251
0.801508459983011,7202447,7202448,91588
0.969150103645897,79411444,79411445,11107
0.900526199545248,56236396,56236397,3958
0.88409257063534,40365916,40365917,17408
0.882431008625875,6166573,6166574,106072
0.933960090309465,245574564,245574565,419578
0.911145637103653,35597431,35597432,10108
0.896937573616019,16703606,16703607,212922
0.862399810633095,170182630,170182631,-899
0.830969196669079,1990729,1990730,6696
0.965081083821824,77103199,77103200,36193
0.952533141922909,113623119,113623120,38375
0.936347118955327,240524108,240524109,33914
0.88203594294778,80729248,80729249,183779
0.887738765705392,1872966,1872967,360278
0.990179229069482,88465858,88465859,12230
0.858645737368131,1846461,1846462,22472
0.926237564120185,78801528,78801529,3924
0.839823930334513,1295463,1295464,14157
0.908121149615442,98956137,98956138,55456
0.985326436172792,1279334,1279335,15714
0.84583449834559,729605,729606,86342
0.837835047322987,2077071,2077072,26585
0.817099952623223,61008359,61008360,36492
0.910422223340547,45131373,45131374,-1233
0.927012067358827,3494084,3494085,6554
0.974846865632738,79916008,79916009,25743
0.847970918456253,491725,491726,4394
0.948836030839277,17883948,17883949,129089
0.81427097393236,4914171,4914172,4740
0.928554702756938,233463823,233463824,75668
0.868700129185055,74374090,74374091,56542
0.91981140080324,17625929,17625930,10840
0.945836912214387,100516052,100516053,13820
0.843164711974164,60714066,60714067,34501
0.94367222973951,36537899,36537900,4345
0.891137666643642,68695834,68695835,50840
0.833016967415581,6991025,6991026,36804
0.804356733924468,121594064,121594065,4395
0.891503870149633,406492,406493,704
0.85381767619708,30916936,30916937,8693
0.833985537186466,3858770,3858771,1252
0.865175603407859,47994184,47994185,29
0.907943676939426,345306,345307,-527
0.88974112171873,98598362,98598363,4706
0.988855307895731,81467322,81467323,-375
0.917723951169615,35377719,35377720,-381
0.965666427125377,1270672,1270673,24318
0.97466432172019,3204757,3204758,19193
0.894600347170884,44319757,44319758,133
0.894921778711106,51026994,51026995,1463
0.805793222173306,38717977,38717978,1415
0.937939902544667,45509945,45509946,4586
0.813451573436258,239139187,239139188,159453
0.894481968691017,1978739,1978740,6701
0.820868848180482,176359837,176359838,1928
0.927551723216579,31482570,31482571,172770
0.909075852931434,46757299,46757300,11241
0.950874737578726,113549516,113549517,1212
0.922559502486166,34630889,34630890,-730
0.957335371017183,728155,728156,22372
0.862753238586511,82248340,82248341,6340
0.846135229165724,167978363,167978364,-1423
0.919281874097508,79365858,79365859,17950
0.889726720124673,125139778,125139779,50748
0.988975710883684,45265393,45265394,22506
0.838807469002422,47054244,47054245,24870
0.858289679323731,116498408,116498409,210334
0.837697252382204,81118369,81118370,47704
0.916932720339283,36811976,36811977,115149
0.802762482171812,131121089,131121090,51875
0.971166452823666,36214639,36214640,83204
0.969850242983239,109118222,109118223,-31
0.967070788091908,82720439,82720440,3755
0.989447666378085,35141658,35141659,-321
0.827373197233585,6329151,6329152,12964
0.819111536760635,29114564,29114565,228589
0.924282842762684,38445988,38445989,-737
0.931947926034194,47966215,47966216,2607
0.819087571133316,99038659,99038660,105442
0.904676985540315,42049757,42049758,-1066
0.868527065524741,110871077,110871078,-879
0.81975298944507,79978448,79978449,57401
0.821808791463369,958340,958341,25822
0.92729776603314,82394443,82394444,-531
0.809390193190516,101452625,101452626,-38
0.81673364713137,3204773,3204774,5931
0.874693972798793,79486369,79486370,86032
0.851783452852579,501509,501510,5713
0.916527803957943,7223391,7223392,283
0.873264256180031,77633656,77633657,4103
0.957686882933709,1461418,1461419,13667
0.956578319512876,167951841,167951842,124707
0.814840947048125,3317147,3317148,60654
0.840007866148716,40160730,40160731,-314
0.981100649703632,122959737,122959738,6724
0.850932104285616,63284684,63284685,391
0.919061612863536,2811687,2811688,-936
0.805835620767057,132673597,132673598,45
0.968812560107374,44786478,44786479,61216
0.828715634967724,52735893,52735894,-848
0.833386819857398,8796376,8796377,-1467
0.90703275116596,80948098,80948099,-453
0.907470148377242,79737586,79737587,56155
0.845757048363777,131137739,131137740,135239
0.875394317539301,89853602,89853603,-721
0.827597238695431,1822554,1822555,25910
0.904441056337401,108876276,108876277,-1133
0.929763178251829,24189525,24189526,-737
0.802282773160996,48491829,48491830,1576
0.811953153326095,33321023,33321024,1994
0.822713399522655,3461332,3461333,17535
0.896766208702893,1555046,1555047,-1013
0.896995976569252,241932836,241932837,50887
0.90596689853794,132115398,132115399,24746
0.880631427644419,81078645,81078646,25282
0.932411447922242,178196456,178196457,1974
0.940115377400824,98523841,98523842,-885
0.82204956412236,1063891,1063892,-1350
0.921771661935043,5913843,5913844,9001
0.90450400939544,7041441,7041442,-459
0.924189712892246,1208721,1208722,-1400
0.983642002659862,1221955,1221956,9190
0.853329294669775,67608509,67608510,1550
0.809913361429497,2575070,2575071,113633
0.859579929010174,1537761,1537762,2597
0.818087498625767,212789750,212789751,2033
0.917071400862035,103738872,103738873,401
0.902831535397576,37686432,37686433,4073
0.868985815362031,113153612,113153613,2669
0.942573163997791,46666758,46666759,3650
0.836171105330267,1278561,1278562,31063
0.870669337669512,144424052,144424053,2932
0.985349205027886,88072203,88072204,102184
0.887071346978241,104884360,104884361,19046
0.810826258453419,113022412,113022413,43099
0.824412432070361,42131609,42131610,-423
0.825187386559283,18005948,18005949,33221
0.941947633661322,11362677,11362678,7178
0.830793416084284,30648695,30648696,1508
0.93686863333885,27743145,27743146,3771
0.941703920022595,21092382,21092383,6259
0.867797768633799,77176148,77176149,-1387
0.964196582837397,49524628,49524629,11248
0.826200851891633,113020311,113020312,51089
0.871560309020418,7576759,7576760,3523
0.945318919743501,37639882,37639883,3564
0.981132075471698,43603977,43603978,12526
0.92970913533113,301519,301520,185040
0.820351918334108,45581266,45581267,20947
0.824739046922797,240598719,240598720,12002
0.980848027708079,89911244,89911245,-876
0.851793198294717,138291333,138291334,129411
0.92062245666368,32455085,32455086,19651
0.904693128892404,132716637,132716638,108710
0.800849574083429,230641939,230641940,-629
0.817322154163814,101452778,101452779,115
0.835976320262852,75513874,75513875,1387
0.92134414854999,1553732,1553733,52365
0.92076787004145,10666671,10666672,129978
0.8437845575135,121594308,121594309,3765
0.822277203855416,33196403,33196404,-1042
0.956231714452896,100821148,100821149,-665
0.821974226119304,152366816,152366817,69190
0.887093315213072,143692138,143692139,3478
0.898793175110695,239192602,239192603,209053
0.983811362430305,67281853,67281854,5315
0.886148439735503,1019542,1019543,136343
0.837528107630418,163331111,163331112,1752
0.928860691144708,1838156,1838157,14167
0.984231452019362,2234733,2234734,11138
0.876225746482509,137889779,137889780,-186
0.916544252662505,151396110,151396111,14596
0.824613969623277,841589,841590,22509
0.915072328511432,2216726,2216727,52576
0.917983837485653,30713333,30713334,4557
0.903965338348905,133396488,133396489,2291
0.932207638101202,78995171,78995172,79
0.909096536030974,2365254,2365255,-1275
0.905546357615894,150558055,150558056,5966
0.873715956980589,41514328,41514329,-521
0.952014587271337,75937760,75937761,390
0.867684539056662,63437329,63437330,2883
0.93229969183359,7052230,7052231,8694
0.94075994858701,843805,843806,20307
0.885690312936796,100413309,100413310,3879
0.980528766377669,142346389,142346390,56500
0.906055618383594,10904753,10904754,27554
0.867359430812476,2811671,2811672,3984
0.892586278112488,76310524,76310525,46711
0.963587448059344,1046326,1046327,6222
0.888203932022659,916659,916660,64639
0.91118765166276,100972399,100972400,14798
0.91514314245611,116103470,116103471,2618
0.911094660890505,83024749,83024750,24036
0.800787988651184,750704,750705,44760
0.897469404295129,31155039,31155040,3043
0.878772346721559,1305172,1305173,9397
0.912628582678628,89095159,89095160,1275
0.924421465052811,75758023,75758024,7689
0.985221360965184,75356646,75356647,11985
0.902160337252529,223833716,223833717,3867
0.882343750363505,2679566,2679567,626002
0.901030683564349,985774,985775,3687
0.861519369847131,56078833,56078834,-1025
0.828771950256821,100685589,100685590,2650
0.885422908236349,104157140,104157141,18416
0.844007184943248,2117269,2117270,18630
0.890404379785037,54037207,54037208,20275
0.887197518430807,6280050,6280051,114342
0.877524606902897,126504928,126504929,165519
0.817061815007965,31968925,31968926,9844
0.935762572886877,31624009,31624010,3284
0.962307781246387,78399449,78399450,20770
0.909532805491521,45337507,45337508,103
0.960633892728614,73791790,73791791,3859
0.853506124707558,595403,595404,117805
0.949033246688563,1561476,1561477,13394
0.854732428563705,36150244,36150245,-747
0.896253029263213,115640741,115640742,-1251
0.81506354594364006,55659141,55659142,4075
0.884621270084162,54461246,54461247,12358
0.925915907887124,80801997,80801998,257119
0.916771192998686,580159,580160,1753
0.876847265613569,738079,738080,-323
0.960882297515002,23007395,23007396,11553
0.818896626471609,134116497,134116498,1784
0.80108830614625,33028885,33028886,-847
0.917803471463645,51165666,51165667,-753
0.920348773799184,8888279,8888280,24239
0.806708182933584,135485486,135485487,2803
0.89925103756703,31724004,31724005,633
0.946755665942254,43106414,43106415,29386
0.852601240070135,181232531,181232532,-1176
0.830357477832655,2786753,2786754,-45
0.879578297939361,900198,900199,4584
0.849525404116791,63865395,63865396,837
0.873579945808924,1034881,1034882,15688
0.867760284045444,121836339,121836340,-1277
0.845510173887482,82318089,82318090,-538
0.915149100269712,113165783,113165784,215330
0.980236727021812,41844884,41844885,-1156
0.898473250099813,668732,668733,62508
0.942608886116464,673900,673901,5241
0.948527019218269,1621856,1621857,30749
0.98486827984118,44220220,44220221,105212
0.827771856306065,24239148,24239149,6496
0.854932312903883,9930072,9930073,12973
0.868623888029508,157155955,157155956,3487
0.829856318560533,113633231,113633232,48487
0.873083345238083,27094606,27094607,-1489
0.972462419227915,121822817,121822818,18078
0.940462772657959,137507124,137507125,43261
0.965671863030328,1008985,1008986,83084
0.837343837119143,807355,807356,9902
0.982132271995935,1456882,1456883,6196
0.869892942739709,156285809,156285810,2860
0.89005476819002,28569164,28569165,73092
0.905210072421546,8097124,8097125,61631
0.882047738170523,142778318,142778319,-1054
0.81542496230906,80908213,80908214,362744
0.980191042906358,102248936,102248937,432996
0.876882739638452,179798537,179798538,299
0.901069497324999,24214322,24214323,1746
0.940366672975619,101682786,101682787,3104
0.819173945507587,62825432,62825433,1009
0.863923908569021,140700418,140700419,3708
0.888474415234132,1604349,1604350,23993
0.889961040859341,61886064,61886065,2741
0.924776653612719,353296,353297,-1442
0.873930036098473,19528772,19528773,12544
0.81961162539684,6284302,6284303,110090
0.904608178347782,156245247,156245248,2871
0.9468247560163,52998802,52998803,47267
0.826271945244591,140841225,140841226,46259
0.907446915804516,130451378,130451379,66488
0.94615873015873,89849347,89849348,20648
0.936097954400471,24272457,24272458,-845
0.897417510684608,135778763,135778764,76577
0.868672974301338,77212368,77212369,2506
0.866486918094701,21101294,21101295,214
0.81120435905921,74907674,74907675,-793
0.98997132491922,105497273,105497274,6207
0.84204345554602,74314913,74314914,6416
0.838516436658969,1466648,1466649,15358
0.957669975650871,235993842,235993843,71268
0.978857399910031,5641800,5641801,24779
0.823357417317038,79443443,79443444,43120
0.865840478738965,177266629,177266630,901
0.879509065443182,7393475,7393476,794
0.973500822653193,129619697,129619698,1080
0.899853178598013,302599,302600,49851
0.840571619725117,80191293,80191294,3069
0.931884831903655,88073730,88073731,122295
0.861556985067065,75939737,75939738,488
0.956740792216817,8730842,8730843,79844
0.807478763280707,101915181,101915182,2076
0.96312639965453,30341990,30341991,15145
